date_log,location,temperature,precipitation,weather_condition
2023-06-13,Lyon,15.5,2.8,pluie
2023-06-13,Marseille,23.3,3.9,pluie
2023-06-13,Nice,15.6,0.4,pluie
2023-06-13,Bordeaux,21.2,2.0,neige
2023-06-13,Toulouse,18.9,0.0,ensoleillé
2023-06-13,Lille,24.4,2.1,ensoleillé
2023-06-13,Strasbourg,15.4,3.0,nuageux
2023-06-13,Nantes,25.9,1.2,ensoleillé
2023-06-13,Chamonix,20.4,1.8,nuageux
2023-06-14,Paris,15.7,1.0,ensoleillé
2023-06-14,Lyon,9.2,2.3,ensoleillé
2023-06-14,Marseille,12.2,3.3,ensoleillé
2023-06-14,Nice,18.3,0.7,ensoleillé
2023-06-14,Bordeaux,16.9,0.6,ensoleillé
2023-06-14,Toulouse,27.1,0.0,nuageux
2023-06-14,Lille,26.4,1.5,ensoleillé
2023-06-14,Strasbourg,14.0,0.0,pluie
2023-06-14,Nantes,28.4,0.0,ensoleillé
2023-06-14,Chamonix,14.2,2.7,ensoleillé
2023-06-15,Paris,21.7,0.0,nuageux
2023-06-15,Lyon,21.1,0.0,ensoleillé
2023-06-15,Marseille,25.5,2.6,pluie
2023-06-15,Nice,22.7,1.5,nuageux
2023-06-15,Bordeaux,28.8,1.0,nuageux
2023-06-15,Toulouse,14.1,1.7,nuageux
2023-06-15,Lille,30.4,0.0,ensoleillé
2023-06-15,Strasbourg,18.2,1.6,ensoleillé
2023-06-15,Nantes,19.7,0.0,orage
2023-06-15,Chamonix,25.6,4.5,nuageux
2023-06-16,Paris,21.0,0.0,neige
2023-06-16,Lyon,12.3,1.4,ensoleillé
2023-06-16,Marseille,25.5,1.7,ensoleillé
2023-06-16,Nice,20.0,0.1,ensoleillé
2023-06-16,Bordeaux,14.5,2.3,nuageux
2023-06-16,Toulouse,24.6,0.0,pluie
2023-06-16,Lille,27.9,1.9,nuageux
2023-06-16,Strasbourg,27.0,0.0,nuageux
2023-06-16,Nantes,13.2,0.8,nuageux
2023-06-16,Chamonix,22.5,3.7,pluie
2023-06-17,Paris,23.5,0.6,nuageux
2023-06-17,Lyon,14.9,2.8,pluie
2023-06-17,Marseille,15.2,3.4,pluie
2023-06-17,Nice,18.6,3.4,pluie
2023-06-17,Bordeaux,23.4,0.8,ensoleillé
2023-06-17,Toulouse,17.4,0.5,nuageux
2023-06-17,Lille,22.1,1.1,nuageux
2023-06-17,Strasbourg,17.0,0.8,ensoleillé
2023-06-17,Nantes,20.4,0.0,nuageux
2023-06-17,Chamonix,22.3,0.0,ensoleillé
2023-06-18,Paris,14.2,0.0,nuageux
2023-06-18,Lyon,11.0,0.0,pluie
2023-06-18,Marseille,16.5,3.9,ensoleillé
2023-06-18,Nice,17.4,1.3,neige
2023-06-18,Bordeaux,22.0,1.2,nuageux
2023-06-18,Toulouse,19.6,0.0,ensoleillé
2023-06-18,Lille,27.3,3.7,neige
2023-06-18,Strasbourg,11.6,0.0,ensoleillé
2023-06-18,Nantes,18.6,0.0,pluie
2023-06-18,Chamonix,22.5,0.0,ensoleillé
2023-06-19,Paris,30.8,2.8,orage
2023-06-19,Lyon,21.1,2.5,pluie
2023-06-19,Marseille,25.5,0.2,ensoleillé
2023-06-19,Nice,15.9,1.1,nuageux
2023-06-19,Bordeaux,24.3,1.2,nuageux
2023-06-19,Toulouse,12.1,0.0,ensoleillé
2023-06-19,Lille,19.6,0.9,ensoleillé
2023-06-19,Strasbourg,29.9,0.0,ensoleillé
2023-06-19,Nantes,22.5,3.2,nuageux
2023-06-19,Chamonix,31.4,0.4,nuageux
2023-06-20,Paris,22.5,1.9,nuageux
2023-06-20,Lyon,21.0,0.9,nuageux
2023-06-20,Marseille,22.2,0.0,ensoleillé
2023-06-20,Nice,23.4,1.2,nuageux
2023-06-20,Bordeaux,18.9,4.1,ensoleillé
2023-06-20,Toulouse,16.6,0.4,neige
2023-06-20,Lille,30.0,0.0,pluie
2023-06-20,Strasbourg,17.2,0.8,ensoleillé
2023-06-20,Nantes,24.2,1.3,ensoleillé
2023-06-20,Chamonix,13.5,0.2,pluie
2023-06-21,Paris,17.0,0.9,nuageux
2023-06-21,Lyon,22.1,1.6,pluie
2023-06-21,Marseille,11.1,2.6,ensoleillé
2023-06-21,Nice,21.3,3.1,pluie
2023-06-21,Bordeaux,22.2,2.7,ensoleillé
2023-06-21,Toulouse,22.3,3.0,nuageux
2023-06-21,Lille,22.6,0.9,neige
2023-06-21,Strasbourg,31.4,2.3,nuageux
2023-06-21,Nantes,22.9,0.0,pluie
2023-06-21,Chamonix,13.6,1.4,pluie
2023-06-22,Paris,20.7,0.1,nuageux
2023-06-22,Lyon,20.7,3.4,ensoleillé
2023-06-22,Marseille,23.5,0.0,nuageux
2023-06-22,Nice,19.4,0.0,neige
2023-06-22,Bordeaux,18.1,0.4,pluie
2023-06-22,Toulouse,17.6,0.0,pluie
2023-06-22,Lille,19.4,0.2,nuageux
2023-06-22,Strasbourg,5.4,4.1,pluie
2023-06-22,Nantes,25.4,0.4,nuageux
2023-06-22,Chamonix,20.1,0.0,ensoleillé
2023-06-23,Paris,28.5,3.8,nuageux
2023-06-23,Lyon,20.8,2.5,nuageux
2023-06-23,Marseille,20.9,0.0,pluie
2023-06-23,Nice,17.9,1.2,ensoleillé
2023-06-23,Bordeaux,17.7,0.7,nuageux
2023-06-23,Toulouse,19.5,0.9,ensoleillé
2023-06-23,Lille,20.3,0.0,orage
2023-06-23,Strasbourg,16.4,0.0,ensoleillé
2023-06-23,Nantes,24.9,0.0,ensoleillé
2023-06-23,Chamonix,25.8,3.1,ensoleillé
2023-06-24,Paris,18.5,0.0,ensoleillé
2023-06-24,Lyon,18.2,0.9,nuageux
2023-06-24,Marseille,14.9,0.2,nuageux
2023-06-24,Nice,27.7,2.0,pluie
2023-06-24,Bordeaux,15.4,0.0,orage
2023-06-24,Toulouse,18.4,0.7,pluie
2023-06-24,Lille,22.5,0.2,pluie
2023-06-24,Strasbourg,22.6,3.9,ensoleillé
2023-06-24,Nantes,24.1,0.9,ensoleillé
2023-06-24,Chamonix,19.1,0.5,ensoleillé
2023-06-25,Paris,25.9,0.1,ensoleillé
2023-06-25,Lyon,20.2,1.1,nuageux
2023-06-25,Marseille,17.5,0.0,nuageux
2023-06-25,Nice,21.6,0.9,ensoleillé
2023-06-25,Bordeaux,22.5,0.2,ensoleillé
2023-06-25,Toulouse,26.1,0.0,orage
2023-06-25,Lille,28.6,0.0,ensoleillé
2023-06-25,Strasbourg,22.2,1.7,ensoleillé
2023-06-25,Nantes,16.0,1.6,pluie
2023-06-25,Chamonix,26.4,0.0,pluie
2023-06-26,Paris,22.5,0.0,nuageux
2023-06-26,Lyon,15.2,3.4,nuageux
2023-06-26,Marseille,17.1,0.0,nuageux
2023-06-26,Nice,19.0,4.1,ensoleillé
2023-06-26,Bordeaux,10.8,0.0,ensoleillé
2023-06-26,Toulouse,27.5,3.8,nuageux
2023-06-26,Lille,19.5,0.0,ensoleillé
2023-06-26,Strasbourg,30.5,3.4,neige
2023-06-26,Nantes,23.4,0.0,ensoleillé
2023-06-26,Chamonix,19.8,0.8,ensoleillé
2023-06-27,Paris,21.7,3.2,ensoleillé
2023-06-27,Lyon,24.4,0.0,pluie
2023-06-27,Marseille,26.9,1.5,ensoleillé
2023-06-27,Nice,23.4,3.2,ensoleillé
2023-06-27,Bordeaux,14.4,0.9,orage
2023-06-27,Toulouse,17.3,0.0,pluie
2023-06-27,Lille,21.7,4.8,ensoleillé
2023-06-27,Strasbourg,10.8,1.0,ensoleillé
2023-06-27,Nantes,23.2,1.2,nuageux
2023-06-27,Chamonix,19.4,0.0,ensoleillé
2023-06-28,Paris,21.2,0.0,neige
2023-06-28,Lyon,9.1,2.8,pluie
2023-06-28,Marseille,24.8,1.1,neige
2023-06-28,Nice,21.1,2.6,pluie
2023-06-28,Bordeaux,21.1,2.4,ensoleillé
2023-06-28,Toulouse,18.5,3.0,ensoleillé
2023-06-28,Lille,21.6,1.3,pluie
2023-06-28,Strasbourg,13.6,1.4,ensoleillé
2023-06-28,Nantes,15.8,0.0,nuageux
2023-06-28,Chamonix,15.9,0.0,ensoleillé
2023-06-29,Paris,30.6,3.0,nuageux
2023-06-29,Lyon,29.6,0.0,ensoleillé
2023-06-29,Marseille,20.4,0.0,nuageux
2023-06-29,Nice,16.5,0.0,orage
2023-06-29,Bordeaux,26.2,0.4,nuageux
2023-06-29,Toulouse,25.3,1.9,ensoleillé
2023-06-29,Lille,31.5,0.0,nuageux
2023-06-29,Strasbourg,26.3,2.7,nuageux
2023-06-29,Nantes,15.1,2.5,ensoleillé
2023-06-29,Chamonix,21.7,0.7,nuageux
2023-06-30,Paris,15.9,0.0,nuageux
2023-06-30,Lyon,30.2,1.0,nuageux
2023-06-30,Marseille,23.9,0.0,ensoleillé
2023-06-30,Nice,16.1,2.6,nuageux
2023-06-30,Bordeaux,13.3,0.4,pluie
2023-06-30,Toulouse,20.2,1.2,ensoleillé
2023-06-30,Lille,19.1,1.6,pluie
2023-06-30,Strasbourg,23.5,2.1,ensoleillé
2023-06-30,Nantes,15.1,0.6,nuageux
2023-06-30,Chamonix,26.0,2.3,orage
2023-07-01,Paris,13.1,1.5,nuageux
2023-07-01,Lyon,10.1,1.1,orage
2023-07-01,Marseille,29.5,0.0,pluie
2023-07-01,Nice,15.8,2.1,nuageux
2023-07-01,Bordeaux,12.3,0.1,ensoleillé
2023-07-01,Toulouse,23.0,0.0,neige
2023-07-01,Lille,18.8,2.1,ensoleillé
2023-07-01,Strasbourg,22.1,1.4,nuageux
2023-07-01,Nantes,18.3,1.6,orage
2023-07-01,Chamonix,19.4,1.7,ensoleillé
2023-07-02,Paris,17.5,0.7,nuageux
2023-07-02,Lyon,15.1,0.9,nuageux
2023-07-02,Marseille,15.9,0.0,pluie
2023-07-02,Nice,21.3,1.3,orage
2023-07-02,Bordeaux,23.9,0.4,orage
2023-07-02,Toulouse,22.0,1.8,ensoleillé
2023-07-02,Lille,22.2,0.0,pluie
2023-07-02,Strasbourg,20.7,1.5,ensoleillé
2023-07-02,Nantes,20.0,0.0,orage
2023-07-02,Chamonix,20.8,4.3,neige
2023-07-03,Paris,18.2,0.0,ensoleillé
2023-07-03,Lyon,21.9,1.5,nuageux
2023-07-03,Marseille,26.0,0.0,orage
2023-07-03,Nice,23.7,1.9,neige
2023-07-03,Bordeaux,19.3,1.5,orage
2023-07-03,Toulouse,25.1,2.3,pluie
2023-07-03,Lille,14.3,2.2,ensoleillé
2023-07-03,Strasbourg,19.7,1.1,nuageux
2023-07-03,Nantes,20.4,0.8,ensoleillé
2023-07-03,Chamonix,26.0,0.9,neige
2023-07-04,Paris,14.4,0.4,ensoleillé
2023-07-04,Lyon,20.9,2.8,neige
2023-07-04,Marseille,23.0,0.0,nuageux
2023-07-04,Nice,32.4,1.4,nuageux
2023-07-04,Bordeaux,26.4,0.8,orage
2023-07-04,Toulouse,22.7,2.3,pluie
2023-07-04,Lille,26.1,2.6,nuageux
2023-07-04,Strasbourg,24.4,0.5,ensoleillé
2023-07-04,Nantes,17.1,1.5,ensoleillé
2023-07-04,Chamonix,24.7,0.7,ensoleillé
2023-07-05,Paris,25.3,3.2,nuageux
2023-07-05,Lyon,15.4,0.0,ensoleillé
2023-07-05,Marseille,19.3,1.5,ensoleillé
2023-07-05,Nice,17.4,3.0,pluie
2023-07-05,Bordeaux,22.1,1.1,pluie
2023-07-05,Toulouse,12.8,0.0,nuageux
2023-07-05,Lille,21.4,0.0,pluie
2023-07-05,Strasbourg,25.1,0.8,ensoleillé
2023-07-05,Nantes,36.2,4.5,pluie
2023-07-05,Chamonix,19.1,0.8,pluie
2023-07-06,Paris,25.0,3.6,pluie
2023-07-06,Lyon,11.8,0.0,nuageux
2023-07-06,Marseille,16.9,1.9,ensoleillé
2023-07-06,Nice,22.5,2.6,nuageux
2023-07-06,Bordeaux,14.0,0.0,ensoleillé
2023-07-06,Toulouse,24.3,0.0,ensoleillé
2023-07-06,Lille,9.9,1.2,ensoleillé
2023-07-06,Strasbourg,24.0,0.8,ensoleillé
2023-07-06,Nantes,17.7,0.8,ensoleillé
2023-07-06,Chamonix,18.1,0.0,ensoleillé
2023-07-07,Paris,16.4,1.8,pluie
2023-07-07,Lyon,21.6,1.3,neige
2023-07-07,Marseille,15.0,0.7,ensoleillé
2023-07-07,Nice,9.1,1.3,pluie
2023-07-07,Bordeaux,27.1,0.0,ensoleillé
2023-07-07,Toulouse,17.1,1.5,nuageux
2023-07-07,Lille,26.3,0.3,nuageux
2023-07-07,Strasbourg,16.5,0.0,ensoleillé
2023-07-07,Nantes,20.5,4.1,ensoleillé
2023-07-07,Chamonix,21.4,1.0,ensoleillé
2023-07-08,Paris,21.6,1.0,nuageux
2023-07-08,Lyon,15.9,2.2,nuageux
2023-07-08,Marseille,21.1,1.0,pluie
2023-07-08,Nice,15.1,3.0,pluie
2023-07-08,Bordeaux,23.3,0.2,ensoleillé
2023-07-08,Toulouse,25.0,0.3,ensoleillé
2023-07-08,Lille,16.1,0.0,orage
2023-07-08,Strasbourg,11.1,1.7,ensoleillé
2023-07-08,Nantes,10.8,0.0,nuageux
2023-07-08,Chamonix,9.6,0.9,ensoleillé
2023-07-09,Paris,19.2,0.5,ensoleillé
2023-07-09,Lyon,14.8,0.0,ensoleillé
2023-07-09,Marseille,22.3,0.2,pluie
2023-07-09,Nice,21.6,0.0,nuageux
2023-07-09,Bordeaux,20.9,3.0,nuageux
2023-07-09,Toulouse,22.9,0.4,nuageux
2023-07-09,Lille,21.3,0.6,nuageux
2023-07-09,Strasbourg,20.0,0.5,nuageux
2023-07-09,Nantes,19.2,1.3,nuageux
2023-07-09,Chamonix,15.0,0.0,ensoleillé
2023-07-10,Paris,13.1,0.0,ensoleillé
2023-07-10,Lyon,13.9,1.2,pluie
2023-07-10,Marseille,15.5,1.8,pluie
2023-07-10,Nice,20.2,0.0,ensoleillé
2023-07-10,Bordeaux,23.3,2.2,nuageux
2023-07-10,Toulouse,15.0,1.6,pluie
2023-07-10,Lille,15.7,1.1,ensoleillé
2023-07-10,Strasbourg,13.7,0.0,nuageux
2023-07-10,Nantes,18.1,0.8,ensoleillé
2023-07-10,Chamonix,18.0,0.0,nuageux
2023-07-11,Paris,18.0,1.4,nuageux
2023-07-11,Lyon,19.8,1.3,nuageux
2023-07-11,Marseille,16.6,2.8,ensoleillé
2023-07-11,Nice,14.1,1.7,ensoleillé
2023-07-11,Bordeaux,25.9,1.7,nuageux
2023-07-11,Toulouse,19.0,0.2,ensoleillé
2023-07-11,Lille,25.2,0.0,ensoleillé
2023-07-11,Strasbourg,15.1,0.4,nuageux
2023-07-11,Nantes,26.2,1.6,ensoleillé
2023-07-11,Chamonix,15.2,0.5,nuageux
2023-07-12,Paris,16.9,0.0,pluie
2023-07-12,Lyon,24.9,0.0,nuageux
2023-07-12,Marseille,28.0,2.2,nuageux
2023-07-12,Nice,25.5,0.3,nuageux
2023-07-12,Bordeaux,19.3,0.0,ensoleillé
2023-07-12,Toulouse,17.4,1.7,nuageux
2023-07-12,Lille,26.5,0.0,pluie
2023-07-12,Strasbourg,18.2,0.8,pluie
2023-07-12,Nantes,13.0,1.9,ensoleillé
2023-07-12,Chamonix,16.4,0.7,pluie
2023-07-13,Paris,17.7,0.0,pluie
2023-07-13,Lyon,20.0,0.7,nuageux
2023-07-13,Marseille,18.1,0.0,ensoleillé
2023-07-13,Nice,21.6,3.5,ensoleillé
2023-07-13,Bordeaux,20.7,2.5,ensoleillé
2023-07-13,Toulouse,13.0,1.2,neige
2023-07-13,Lille,14.5,0.0,orage
2023-07-13,Strasbourg,16.3,2.8,ensoleillé
2023-07-13,Nantes,24.8,1.4,orage
2023-07-13,Chamonix,12.3,0.7,ensoleillé
2023-07-14,Paris,21.5,1.3,nuageux
2023-07-14,Lyon,10.8,0.0,pluie
2023-07-14,Marseille,19.7,1.8,pluie
2023-07-14,Nice,9.0,0.8,neige
2023-07-14,Bordeaux,20.7,2.3,nuageux
2023-07-14,Toulouse,23.5,1.9,nuageux
2023-07-14,Lille,16.0,0.0,neige
2023-07-14,Strasbourg,18.0,2.5,ensoleillé
2023-07-14,Nantes,27.0,2.1,pluie
2023-07-14,Chamonix,22.1,1.6,orage
2023-07-15,Paris,17.2,0.8,ensoleillé
2023-07-15,Lyon,28.3,0.0,nuageux
2023-07-15,Marseille,28.1,0.5,nuageux
2023-07-15,Nice,26.6,0.0,nuageux
2023-07-15,Bordeaux,22.9,0.0,nuageux
2023-07-15,Toulouse,12.9,1.3,ensoleillé
2023-07-15,Lille,25.0,0.0,ensoleillé
2023-07-15,Strasbourg,12.5,0.9,nuageux
2023-07-15,Nantes,19.6,1.8,nuageux
2023-07-15,Chamonix,24.7,0.9,pluie
2023-07-16,Paris,29.3,1.3,ensoleillé
2023-07-16,Lyon,18.3,0.0,ensoleillé
2023-07-16,Marseille,18.7,0.5,ensoleillé
2023-07-16,Nice,24.8,1.7,ensoleillé
2023-07-16,Bordeaux,14.1,1.3,nuageux
2023-07-16,Toulouse,23.4,3.3,nuageux
2023-07-16,Lille,24.4,2.1,nuageux
2023-07-16,Strasbourg,20.3,1.6,pluie
2023-07-16,Nantes,26.2,0.0,ensoleillé
2023-07-16,Chamonix,18.3,0.0,ensoleillé
2023-07-17,Paris,21.9,2.8,ensoleillé
2023-07-17,Lyon,17.0,0.0,orage
2023-07-17,Marseille,17.9,2.4,pluie
2023-07-17,Nice,22.7,1.6,ensoleillé
2023-07-17,Bordeaux,18.6,0.0,pluie
2023-07-17,Toulouse,22.6,0.0,nuageux
2023-07-17,Lille,30.9,1.9,pluie
2023-07-17,Strasbourg,17.1,0.1,pluie
2023-07-17,Nantes,19.5,0.6,ensoleillé
2023-07-17,Chamonix,25.6,1.3,ensoleillé
2023-07-18,Paris,16.3,3.8,ensoleillé
2023-07-18,Lyon,20.2,2.2,ensoleillé
2023-07-18,Marseille,17.0,1.5,nuageux
2023-07-18,Nice,21.6,0.0,pluie
2023-07-18,Bordeaux,30.1,2.9,ensoleillé
2023-07-18,Toulouse,18.0,0.0,pluie
2023-07-18,Lille,21.7,1.1,nuageux
2023-07-18,Strasbourg,21.8,1.3,ensoleillé
2023-07-18,Nantes,22.5,3.2,ensoleillé
2023-07-18,Chamonix,22.8,0.0,pluie
2023-07-19,Paris,26.8,3.5,ensoleillé
2023-07-19,Lyon,35.8,0.0,nuageux
2023-07-19,Marseille,21.2,0.0,ensoleillé
2023-07-19,Nice,22.8,0.2,pluie
2023-07-19,Bordeaux,29.6,0.0,pluie
2023-07-19,Toulouse,11.6,0.3,ensoleillé
2023-07-19,Lille,10.1,2.1,nuageux
2023-07-19,Strasbourg,9.7,1.0,nuageux
2023-07-19,Nantes,9.6,0.5,ensoleillé
2023-07-19,Chamonix,28.2,1.5,ensoleillé
2023-07-20,Paris,15.7,1.0,ensoleillé
2023-07-20,Lyon,20.1,1.7,nuageux
2023-07-20,Marseille,13.2,1.9,ensoleillé
2023-07-20,Nice,6.5,0.1,ensoleillé
2023-07-20,Bordeaux,17.6,1.9,ensoleillé
2023-07-20,Toulouse,20.1,0.0,orage
2023-07-20,Lille,15.1,1.3,pluie
2023-07-20,Strasbourg,19.6,0.1,orage
2023-07-20,Nantes,17.6,2.0,nuageux
2023-07-20,Chamonix,17.4,0.9,nuageux
2023-07-21,Paris,30.8,0.0,nuageux
2023-07-21,Lyon,10.7,2.2,neige
2023-07-21,Marseille,16.6,0.5,orage
2023-07-21,Nice,16.1,0.6,nuageux
2023-07-21,Bordeaux,28.0,2.2,pluie
2023-07-21,Toulouse,24.3,0.0,ensoleillé
2023-07-21,Lille,14.2,0.0,nuageux
2023-07-21,Strasbourg,16.0,2.4,ensoleillé
2023-07-21,Nantes,22.6,0.7,ensoleillé
2023-07-21,Chamonix,19.9,0.0,pluie
2023-07-22,Paris,21.0,2.1,nuageux
2023-07-22,Lyon,11.9,1.4,pluie
2023-07-22,Marseille,24.7,0.4,ensoleillé
2023-07-22,Nice,23.5,5.2,pluie
2023-07-22,Bordeaux,19.5,1.6,pluie
2023-07-22,Toulouse,16.3,1.3,orage
2023-07-22,Lille,22.3,1.3,nuageux
2023-07-22,Strasbourg,14.9,1.3,neige
2023-07-22,Nantes,27.3,1.7,nuageux
2023-07-22,Chamonix,24.8,0.6,ensoleillé
2023-07-23,Paris,23.7,1.4,ensoleillé
2023-07-23,Lyon,15.2,1.5,ensoleillé
2023-07-23,Marseille,15.0,0.1,nuageux
2023-07-23,Nice,20.9,1.4,orage
2023-07-23,Bordeaux,14.1,2.6,pluie
2023-07-23,Toulouse,22.9,0.0,ensoleillé
2023-07-23,Lille,12.3,0.8,pluie
2023-07-23,Strasbourg,17.8,1.2,ensoleillé
2023-07-23,Nantes,18.2,0.0,ensoleillé
2023-07-23,Chamonix,18.1,0.5,nuageux
2023-07-24,Paris,23.2,0.0,nuageux
2023-07-24,Lyon,28.4,0.0,pluie
2023-07-24,Marseille,26.6,0.7,ensoleillé
2023-07-24,Nice,24.3,1.1,pluie
2023-07-24,Bordeaux,25.7,0.4,pluie
2023-07-24,Toulouse,14.5,3.1,nuageux
2023-07-24,Lille,19.4,1.3,nuageux
2023-07-24,Strasbourg,26.2,0.0,pluie
2023-07-24,Nantes,23.0,0.1,ensoleillé
2023-07-24,Chamonix,19.3,1.1,neige
2023-07-25,Paris,12.5,0.0,ensoleillé
2023-07-25,Lyon,26.8,2.3,orage
2023-07-25,Marseille,19.7,1.4,neige
2023-07-25,Nice,18.5,3.0,ensoleillé
2023-07-25,Bordeaux,19.0,1.3,neige
2023-07-25,Toulouse,25.7,0.0,nuageux
2023-07-25,Lille,27.8,0.0,ensoleillé
2023-07-25,Strasbourg,28.1,0.4,nuageux
2023-07-25,Nantes,18.8,0.0,ensoleillé
2023-07-25,Chamonix,17.7,0.0,orage
2023-07-26,Paris,17.0,0.8,nuageux
2023-07-26,Lyon,24.8,1.3,pluie
2023-07-26,Marseille,21.5,0.0,ensoleillé
2023-07-26,Nice,15.6,3.7,nuageux
2023-07-26,Bordeaux,16.3,3.5,ensoleillé
2023-07-26,Toulouse,18.8,1.0,ensoleillé
2023-07-26,Lille,25.4,2.9,nuageux
2023-07-26,Strasbourg,19.4,0.4,nuageux
2023-07-26,Nantes,19.7,1.5,ensoleillé
2023-07-26,Chamonix,24.5,1.0,neige
2023-07-27,Paris,23.1,3.5,nuageux
2023-07-27,Lyon,21.9,1.5,pluie
2023-07-27,Marseille,12.4,0.0,orage
2023-07-27,Nice,21.9,0.9,ensoleillé
2023-07-27,Bordeaux,17.4,1.4,nuageux
2023-07-27,Toulouse,19.7,2.7,nuageux
2023-07-27,Lille,20.4,0.0,ensoleillé
2023-07-27,Strasbourg,25.0,0.7,ensoleillé
2023-07-27,Nantes,22.6,0.3,ensoleillé
2023-07-27,Chamonix,16.8,1.1,orage
2023-07-28,Paris,20.1,1.7,nuageux
2023-07-28,Lyon,18.7,0.0,nuageux
2023-07-28,Marseille,17.8,2.2,ensoleillé
2023-07-28,Nice,18.5,0.6,ensoleillé
2023-07-28,Bordeaux,24.9,0.0,ensoleillé
2023-07-28,Toulouse,12.3,0.8,pluie
2023-07-28,Lille,17.6,0.0,nuageux
2023-07-28,Strasbourg,19.1,1.7,nuageux
2023-07-28,Nantes,20.0,1.5,nuageux
2023-07-28,Chamonix,29.1,0.5,ensoleillé
2023-07-29,Paris,21.4,0.2,pluie
2023-07-29,Lyon,15.8,0.1,neige
2023-07-29,Marseille,17.6,1.5,nuageux
2023-07-29,Nice,31.7,0.0,nuageux
2023-07-29,Bordeaux,17.9,0.9,ensoleillé
2023-07-29,Toulouse,22.0,1.4,pluie
2023-07-29,Lille,26.4,0.0,ensoleillé
2023-07-29,Strasbourg,8.1,0.3,pluie
2023-07-29,Nantes,25.5,0.0,nuageux
2023-07-29,Chamonix,5.0,1.9,orage
2023-07-30,Paris,21.2,0.0,nuageux
2023-07-30,Lyon,15.1,0.0,nuageux
2023-07-30,Marseille,20.6,0.1,ensoleillé
2023-07-30,Nice,22.5,0.0,ensoleillé
2023-07-30,Bordeaux,15.7,0.0,pluie
2023-07-30,Toulouse,18.7,0.2,orage
2023-07-30,Lille,24.0,0.0,nuageux
2023-07-30,Strasbourg,20.2,1.8,pluie
2023-07-30,Nantes,29.3,0.3,nuageux
2023-07-30,Chamonix,21.6,0.0,pluie
2023-07-31,Paris,8.0,2.3,ensoleillé
2023-07-31,Lyon,20.0,2.8,pluie
2023-07-31,Marseille,13.1,1.8,ensoleillé
2023-07-31,Nice,29.3,1.6,nuageux
2023-07-31,Bordeaux,21.4,1.0,ensoleillé
2023-07-31,Toulouse,12.1,3.0,nuageux
2023-07-31,Lille,16.9,1.8,nuageux
2023-07-31,Strasbourg,12.2,0.0,nuageux
2023-07-31,Nantes,27.2,0.5,nuageux
2023-07-31,Chamonix,27.3,0.9,nuageux
2023-08-01,Paris,10.8,2.3,ensoleillé
2023-08-01,Lyon,17.1,2.0,nuageux
2023-08-01,Marseille,20.1,0.0,ensoleillé
2023-08-01,Nice,20.8,4.3,nuageux
2023-08-01,Bordeaux,22.5,0.9,ensoleillé
2023-08-01,Toulouse,25.4,1.3,neige
2023-08-01,Lille,21.0,0.0,ensoleillé
2023-08-01,Strasbourg,21.2,2.6,pluie
2023-08-01,Nantes,15.8,3.1,nuageux
2023-08-01,Chamonix,19.5,0.0,pluie
2023-08-02,Paris,25.0,0.6,orage
2023-08-02,Lyon,23.8,0.6,ensoleillé
2023-08-02,Marseille,19.7,1.7,ensoleillé
2023-08-02,Nice,21.5,0.0,ensoleillé
2023-08-02,Bordeaux,14.4,2.4,ensoleillé
2023-08-02,Toulouse,19.3,0.2,nuageux
2023-08-02,Lille,13.2,0.0,pluie
2023-08-02,Strasbourg,9.9,0.8,ensoleillé
2023-08-02,Nantes,17.0,0.0,ensoleillé
2023-08-02,Chamonix,19.7,1.5,ensoleillé
2023-08-03,Paris,30.5,0.0,nuageux
2023-08-03,Lyon,25.8,2.5,nuageux
2023-08-03,Marseille,16.1,1.3,neige
2023-08-03,Nice,17.7,1.3,ensoleillé
2023-08-03,Bordeaux,27.5,1.9,nuageux
2023-08-03,Toulouse,22.5,0.4,pluie
2023-08-03,Lille,12.6,0.7,nuageux
2023-08-03,Strasbourg,26.0,0.0,pluie
2023-08-03,Nantes,14.7,1.2,pluie
2023-08-03,Chamonix,15.1,0.0,ensoleillé
2023-08-04,Paris,17.9,0.0,ensoleillé
2023-08-04,Lyon,15.1,2.1,nuageux
2023-08-04,Marseille,13.5,0.0,ensoleillé
2023-08-04,Nice,16.8,2.1,ensoleillé
2023-08-04,Bordeaux,19.0,0.3,ensoleillé
2023-08-04,Toulouse,20.2,0.0,nuageux
2023-08-04,Lille,22.5,1.6,nuageux
2023-08-04,Strasbourg,18.0,2.5,pluie
2023-08-04,Nantes,14.4,2.7,nuageux
2023-08-04,Chamonix,20.8,0.5,pluie
2023-08-05,Paris,19.9,0.8,ensoleillé
2023-08-05,Lyon,26.1,0.0,nuageux
2023-08-05,Marseille,16.2,2.6,ensoleillé
2023-08-05,Nice,17.0,2.4,ensoleillé
2023-08-05,Bordeaux,28.5,0.4,pluie
2023-08-05,Toulouse,23.4,0.0,pluie
2023-08-05,Lille,23.8,1.3,nuageux
2023-08-05,Strasbourg,22.4,0.0,ensoleillé
2023-08-05,Nantes,11.7,1.8,ensoleillé
2023-08-05,Chamonix,9.7,0.5,orage
2023-08-06,Paris,24.7,1.3,pluie
2023-08-06,Lyon,29.7,2.5,nuageux
2023-08-06,Marseille,16.7,1.0,ensoleillé
2023-08-06,Nice,19.8,0.0,orage
2023-08-06,Bordeaux,15.3,0.2,ensoleillé
2023-08-06,Toulouse,9.8,1.1,neige
