date_log,session_id,client_id,ip_address,user_agent,search_query,filters,results_count,page_number,action
2025-05-28T01:16:50,SES-2023-0037,135,21.238.202.78,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-06-07"", ""categorie"": ""Luxe"", ""prix_max"": 20}",24,1,filter_results
2024-12-11T07:22:41,SES-2023-0150,386,172.46.22.154,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2024-12-21"", ""categorie"": ""Luxe"", ""prix_max"": 20}",12,1,filter_results
2025-02-14T04:19:58,SES-2023-0238,32,16.169.69.152,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-02-24"", ""categorie"": ""Famille"", ""prix_max"": 10}",22,1,filter_results
2024-12-22T17:59:52,SES-2023-0660,144,159.218.239.248,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-01-01"", ""categorie"": ""Luxe"", ""prix_max"": 10}",29,1,filter_results
2025-01-31T12:51:33,SES-2023-1369,55,218.76.48.4,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-02-10"", ""categorie"": ""Luxe"", ""prix_max"": 30}",21,1,filter_results
2025-03-03T19:49:15,SES-2023-0703,398,41.102.36.239,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-03-13"", ""categorie"": ""Gastronomie""}",22,1,view_results
2025-04-13T20:14:05,SES-2023-0564,192,212.31.133.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-04-23"", ""categorie"": ""Sport"", ""prix_max"": 20}",18,1,view_results
2025-02-09T06:20:50,SES-2023-1253,464,55.233.63.95,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-02-19"", ""categorie"": ""Luxe"", ""prix_max"": 10}",29,1,filter_results
2025-05-25T17:13:32,SES-2023-0318,445,129.145.67.246,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-06-04"", ""categorie"": ""Sport"", ""prix_max"": 10}",19,1,view_results
2025-04-22T12:07:03,SES-2023-1330,41,145.47.173.218,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-05-02"", ""categorie"": ""Sport"", ""prix_max"": 30}",18,1,view_results
2025-02-27T13:13:07,SES-2023-0345,407,160.54.82.250,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-03-09"", ""categorie"": ""Gastronomie"", ""prix_max"": 10}",29,1,view_results
2024-12-07T10:18:33,SES-2023-0567,354,71.30.56.180,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2024-12-17"", ""categorie"": ""Nature""}",24,1,view_results
2024-12-31T22:48:19,SES-2023-0460,441,188.42.111.178,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-01-10"", ""categorie"": ""Sport""}",24,1,filter_results
2025-05-22T14:24:22,SES-2023-0858,27,106.254.231.194,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-06-01"", ""categorie"": ""Culture"", ""prix_max"": 30}",11,1,view_results
2025-02-02T02:56:47,SES-2023-1497,74,146.68.179.173,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-02-12"", ""categorie"": ""Culture"", ""prix_max"": 20}",6,1,view_results
2025-05-08T12:41:10,SES-2023-1418,243,17.48.128.155,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-05-18"", ""categorie"": ""Gastronomie"", ""prix_max"": 10}",28,1,filter_results
2024-12-08T01:22:28,SES-2023-1287,173,86.19.184.218,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2024-12-18"", ""categorie"": ""Gastronomie""}",21,1,filter_results
2024-12-29T16:37:52,SES-2023-0671,25,130.139.219.230,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-01-08"", ""categorie"": ""Nature"", ""prix_max"": 30}",7,1,filter_results
2025-02-21T11:48:42,SES-2023-0087,45,222.89.227.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-03-03"", ""categorie"": ""Sport"", ""prix_max"": 50}",27,1,view_results
2025-05-31T17:14:56,SES-2023-0298,477,81.60.117.105,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-06-10"", ""categorie"": ""Sport"", ""prix_max"": 20}",15,1,filter_results
2025-05-07T19:48:48,SES-2023-0412,24,55.2.178.73,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-05-17"", ""categorie"": ""Sport""}",21,1,view_results
2025-05-13T04:59:05,SES-2023-1307,98,203.126.7.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-05-23"", ""categorie"": ""Luxe""}",7,1,view_results
2025-05-30T10:27:15,SES-2023-1375,451,108.152.161.255,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-06-09"", ""categorie"": ""Famille"", ""prix_max"": 30}",21,1,view_results
2025-03-20T13:58:59,SES-2023-0913,3,25.62.56.32,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-03-30"", ""categorie"": ""Famille"", ""prix_max"": 20}",9,1,view_results
2025-03-06T02:25:02,SES-2023-0888,275,35.122.163.240,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-03-16"", ""categorie"": ""Culture"", ""prix_max"": 10}",13,1,filter_results
2025-04-19T09:31:35,SES-2023-1404,83,13.85.50.253,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-04-29"", ""categorie"": ""Luxe""}",10,1,filter_results
2025-03-02T11:41:27,SES-2023-0775,100,65.229.55.159,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-03-12"", ""categorie"": ""Gastronomie""}",26,1,view_results
2025-04-06T03:34:37,SES-2023-1356,495,67.162.99.205,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-04-16"", ""categorie"": ""Nature"", ""prix_max"": 30}",16,1,view_results
2024-12-14T07:49:56,SES-2023-0944,245,189.92.186.4,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2024-12-24"", ""categorie"": ""Famille""}",17,1,filter_results
2025-01-24T15:58:57,SES-2023-0105,246,123.174.127.65,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-02-03"", ""categorie"": ""Culture""}",13,1,filter_results
2025-02-04T20:10:43,SES-2023-0868,208,133.38.240.196,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-02-14"", ""categorie"": ""Gastronomie""}",13,1,view_results
2025-03-15T04:34:27,SES-2023-1431,26,80.231.240.226,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Paris,"{""date"": ""2025-03-25"", ""categorie"": ""Famille""}",30,1,view_results
2025-05-28T20:24:47,SES-2023-1042,277,177.117.58.111,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-06-07"", ""categorie"": ""Famille"", ""prix_max"": 10}",20,1,filter_results
2025-04-17T19:07:29,SES-2023-1304,268,107.29.184.54,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-04-27"", ""categorie"": ""Nature"", ""prix_max"": 30}",8,1,filter_results
2024-12-10T03:25:56,SES-2023-0193,307,62.130.202.116,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2024-12-20"", ""categorie"": ""Sport""}",7,1,filter_results
2025-05-26T04:21:35,SES-2023-1462,158,47.242.196.154,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-06-05"", ""categorie"": ""Culture"", ""prix_max"": 20}",24,1,view_results
2025-01-17T20:39:00,SES-2023-0756,234,197.187.27.85,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-01-27"", ""categorie"": ""Famille""}",26,1,filter_results
2025-03-24T23:20:39,SES-2023-0147,242,181.253.211.112,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-04-03"", ""categorie"": ""Luxe"", ""prix_max"": 20}",22,1,view_results
2025-06-05T21:16:47,SES-2023-0265,255,15.174.203.160,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-06-15"", ""categorie"": ""Sport""}",25,1,filter_results
2025-02-18T13:54:21,SES-2023-1181,244,60.193.186.244,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-02-28"", ""categorie"": ""Luxe"", ""prix_max"": 50}",19,1,filter_results
2025-02-15T00:57:48,SES-2023-0544,149,187.26.255.95,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-02-25"", ""categorie"": ""Gastronomie"", ""prix_max"": 10}",21,1,filter_results
2025-01-03T02:23:20,SES-2023-1443,28,58.120.197.244,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-01-13"", ""categorie"": ""Luxe""}",7,1,view_results
2025-03-25T09:30:57,SES-2023-0248,371,56.150.77.214,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-04-04"", ""categorie"": ""Nature"", ""prix_max"": 10}",6,1,filter_results
2025-05-26T09:48:25,SES-2023-0266,423,4.50.29.90,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-06-05"", ""categorie"": ""Sport"", ""prix_max"": 30}",23,1,view_results
2025-04-26T21:02:46,SES-2023-0956,314,202.196.223.45,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-05-06"", ""categorie"": ""Famille""}",16,1,filter_results
2025-01-28T01:39:58,SES-2023-0131,163,197.232.102.116,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-02-07"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",16,1,filter_results
2025-03-19T02:57:41,SES-2023-0573,241,110.105.232.89,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-03-29"", ""categorie"": ""Luxe"", ""prix_max"": 10}",20,1,view_results
2025-02-05T07:45:40,SES-2023-0819,143,223.34.156.33,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-02-15"", ""categorie"": ""Luxe""}",11,1,view_results
2024-12-28T19:33:18,SES-2023-1446,331,112.210.2.116,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lille,"{""date"": ""2025-01-07"", ""categorie"": ""Gastronomie"", ""prix_max"": 30}",12,1,view_results
2024-12-17T14:06:47,SES-2023-1260,372,109.163.58.110,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2024-12-27"", ""categorie"": ""Sport"", ""prix_max"": 20}",17,1,filter_results
2025-01-26T20:52:01,SES-2023-1216,245,48.246.19.98,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-02-05"", ""categorie"": ""Gastronomie""}",26,1,view_results
2025-02-11T06:47:47,SES-2023-0465,92,168.122.50.202,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-02-21"", ""categorie"": ""Culture""}",13,1,filter_results
2025-01-31T15:08:27,SES-2023-1472,312,27.44.1.226,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-02-10"", ""categorie"": ""Culture"", ""prix_max"": 20}",23,1,view_results
2025-01-02T14:30:05,SES-2023-0637,239,146.80.98.30,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-01-12"", ""categorie"": ""Culture"", ""prix_max"": 30}",22,1,filter_results
2025-02-01T00:59:28,SES-2023-0267,103,25.44.49.77,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-02-11"", ""categorie"": ""Gastronomie""}",21,1,view_results
2025-05-15T00:58:57,SES-2023-1279,358,83.237.117.15,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-05-25"", ""categorie"": ""Gastronomie""}",26,1,view_results
2025-02-17T08:41:30,SES-2023-0891,410,88.174.70.80,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-02-27"", ""categorie"": ""Culture""}",18,1,filter_results
2025-01-17T07:38:46,SES-2023-0936,101,191.111.173.102,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-01-27"", ""categorie"": ""Famille"", ""prix_max"": 30}",25,1,view_results
2024-12-14T23:45:47,SES-2023-0699,358,26.183.51.49,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2024-12-24"", ""categorie"": ""Gastronomie""}",18,1,view_results
2025-04-12T03:03:24,SES-2023-0553,178,68.51.246.236,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-04-22"", ""categorie"": ""Gastronomie"", ""prix_max"": 30}",27,1,filter_results
2025-03-18T14:59:37,SES-2023-1451,236,89.53.174.189,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-03-28"", ""categorie"": ""Luxe""}",5,1,filter_results
2025-04-12T01:03:50,SES-2023-0896,476,92.55.72.135,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-04-22"", ""categorie"": ""Gastronomie"", ""prix_max"": 30}",14,1,filter_results
2025-05-22T06:33:34,SES-2023-0007,82,219.36.233.117,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-06-01"", ""categorie"": ""Gastronomie"", ""prix_max"": 30}",6,1,view_results
2025-02-08T09:27:09,SES-2023-1151,303,1.83.186.120,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-02-18"", ""categorie"": ""Luxe"", ""prix_max"": 20}",12,1,view_results
2025-01-10T17:55:21,SES-2023-1269,248,134.154.180.112,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-01-20"", ""categorie"": ""Culture"", ""prix_max"": 10}",28,1,view_results
2025-04-15T07:32:23,SES-2023-0880,321,97.54.205.250,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-04-25"", ""categorie"": ""Sport""}",27,1,filter_results
2025-02-01T05:34:22,SES-2023-0544,258,93.116.249.176,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Marseille,"{""date"": ""2025-02-11"", ""categorie"": ""Famille"", ""prix_max"": 10}",8,1,view_results
2025-05-20T15:36:05,SES-2023-0659,175,203.123.35.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Bordeaux,"{""date"": ""2025-05-30"", ""categorie"": ""Gastronomie"", ""prix_max"": 50}",8,1,filter_results
2025-04-25T17:28:12,SES-2023-0552,226,64.95.43.102,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-05-05"", ""categorie"": ""Sport""}",16,1,filter_results
2025-05-23T07:01:09,SES-2023-0105,285,88.39.200.113,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Paris,"{""date"": ""2025-06-02"", ""categorie"": ""Culture"", ""prix_max"": 20}",25,1,filter_results
2025-03-02T21:05:34,SES-2023-0707,211,157.125.122.244,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-03-12"", ""categorie"": ""Luxe"", ""prix_max"": 10}",12,1,filter_results
2025-02-02T08:08:31,SES-2023-1483,486,205.140.166.111,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Strasbourg,"{""date"": ""2025-02-12"", ""categorie"": ""Nature""}",27,1,filter_results
2025-02-18T17:58:18,SES-2023-1406,382,80.229.135.247,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-02-28"", ""categorie"": ""Culture""}",6,1,view_results
2025-03-23T01:50:56,SES-2023-0906,254,128.41.96.145,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-04-02"", ""categorie"": ""Luxe""}",28,1,filter_results
2025-05-24T07:47:14,SES-2023-0465,230,149.60.224.229,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-06-03"", ""categorie"": ""Nature"", ""prix_max"": 50}",24,1,filter_results
2025-04-03T08:39:54,SES-2023-0593,437,105.150.252.46,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-04-13"", ""categorie"": ""Sport"", ""prix_max"": 30}",26,1,view_results
2025-01-26T07:21:08,SES-2023-0612,399,118.166.103.90,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Paris,"{""date"": ""2025-02-05"", ""categorie"": ""Luxe""}",20,1,view_results
2025-03-28T12:02:56,SES-2023-0978,398,191.12.239.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-04-07"", ""categorie"": ""Culture"", ""prix_max"": 30}",17,1,view_results
2025-01-25T06:11:08,SES-2023-1017,217,198.90.77.160,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nice,"{""date"": ""2025-02-04"", ""categorie"": ""Gastronomie""}",24,1,view_results
2025-04-09T14:57:52,SES-2023-0839,84,62.183.179.165,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lille,"{""date"": ""2025-04-19"", ""categorie"": ""Famille"", ""prix_max"": 50}",16,1,filter_results
2025-02-20T23:10:42,SES-2023-0227,87,141.149.64.26,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-03-02"", ""categorie"": ""Famille""}",5,1,view_results
2025-04-25T01:17:31,SES-2023-0313,40,9.77.206.98,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-05-05"", ""categorie"": ""Gastronomie"", ""prix_max"": 50}",6,1,view_results
2025-02-21T01:37:58,SES-2023-0082,138,133.205.185.82,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nice,"{""date"": ""2025-03-03"", ""categorie"": ""Culture""}",16,1,view_results
2025-04-22T04:42:01,SES-2023-1034,457,223.96.95.64,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-05-02"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",23,1,filter_results
2025-05-12T11:59:48,SES-2023-1311,380,25.211.253.75,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-05-22"", ""categorie"": ""Culture""}",18,1,filter_results
2025-04-27T08:29:44,SES-2023-0445,27,35.145.160.247,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-05-07"", ""categorie"": ""Nature""}",7,1,filter_results
2025-03-21T22:38:46,SES-2023-0890,372,37.51.237.199,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-03-31"", ""categorie"": ""Gastronomie""}",7,1,filter_results
2025-05-09T10:33:28,SES-2023-0353,51,148.91.54.127,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Chamonix,"{""date"": ""2025-05-19"", ""categorie"": ""Nature"", ""prix_max"": 10}",25,1,view_results
2025-01-07T17:13:09,SES-2023-0221,410,190.78.7.139,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nantes,"{""date"": ""2025-01-17"", ""categorie"": ""Famille"", ""prix_max"": 20}",26,1,filter_results
2025-05-18T17:22:46,SES-2023-1045,152,1.18.147.94,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-05-28"", ""categorie"": ""Nature""}",23,1,filter_results
2025-04-10T11:08:05,SES-2023-0052,41,165.35.252.184,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-04-20"", ""categorie"": ""Sport""}",29,1,view_results
2025-01-13T18:23:48,SES-2023-1251,334,136.150.39.78,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Chamonix,"{""date"": ""2025-01-23"", ""categorie"": ""Famille""}",29,1,view_results
2025-02-26T16:35:24,SES-2023-0715,235,84.99.53.80,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Lyon,"{""date"": ""2025-03-08"", ""categorie"": ""Nature""}",11,1,view_results
2025-04-21T11:27:54,SES-2023-0366,499,171.50.95.83,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nice,"{""date"": ""2025-05-01"", ""categorie"": ""Nature""}",8,1,view_results
2024-12-19T05:06:05,SES-2023-1494,276,83.83.218.144,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2024-12-29"", ""categorie"": ""Luxe"", ""prix_max"": 30}",24,1,filter_results
2025-06-05T01:07:39,SES-2023-0238,118,55.130.178.236,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-06-15"", ""categorie"": ""Sport""}",22,1,view_results
2025-03-21T13:43:25,SES-2023-0919,41,190.35.110.91,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Marseille,"{""date"": ""2025-03-31"", ""categorie"": ""Famille"", ""prix_max"": 30}",22,1,filter_results
2025-02-27T09:04:44,SES-2023-0247,352,151.245.4.210,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-03-09"", ""categorie"": ""Culture""}",28,1,filter_results
2025-03-26T22:00:32,SES-2023-1248,217,211.2.163.28,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lyon,"{""date"": ""2025-04-05"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",9,1,filter_results
2025-04-10T12:01:12,SES-2023-1229,303,105.114.142.15,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Nantes,"{""date"": ""2025-04-20"", ""categorie"": ""Culture"", ""prix_max"": 30}",7,1,filter_results
2025-01-20T06:12:20,SES-2023-0903,73,79.121.47.109,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Strasbourg,"{""date"": ""2025-01-30"", ""categorie"": ""Nature""}",27,1,view_results
2025-03-04T17:31:48,SES-2023-1108,167,211.126.135.215,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Nantes,"{""date"": ""2025-03-14"", ""categorie"": ""Sport""}",25,1,filter_results
2025-05-07T20:42:03,SES-2023-0617,406,11.222.73.148,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Strasbourg,"{""date"": ""2025-05-17"", ""categorie"": ""Luxe"", ""prix_max"": 30}",10,1,filter_results
2025-02-12T19:59:35,SES-2023-0522,268,147.166.177.240,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Paris,"{""date"": ""2025-02-22"", ""categorie"": ""Culture""}",17,1,filter_results
2024-12-28T08:07:13,SES-2023-1321,414,107.198.107.170,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lille,"{""date"": ""2025-01-07"", ""categorie"": ""Luxe""}",29,1,filter_results
2025-05-04T16:25:05,SES-2023-1284,324,184.95.135.179,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-05-14"", ""categorie"": ""Sport"", ""prix_max"": 30}",29,1,filter_results
2025-02-08T19:11:31,SES-2023-0252,479,139.9.15.129,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Lyon,"{""date"": ""2025-02-18"", ""categorie"": ""Gastronomie""}",10,1,view_results
2025-01-15T08:10:09,SES-2023-0294,148,109.234.158.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Marseille,"{""date"": ""2025-01-25"", ""categorie"": ""Famille""}",6,1,filter_results
2025-04-20T17:24:01,SES-2023-1049,338,10.229.227.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-04-30"", ""categorie"": ""Sport"", ""prix_max"": 50}",25,1,filter_results
2025-02-01T06:20:17,SES-2023-0489,181,63.255.13.128,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-02-11"", ""categorie"": ""Nature"", ""prix_max"": 30}",26,1,filter_results
2024-12-22T05:04:32,SES-2023-1488,101,220.67.65.11,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Bordeaux,"{""date"": ""2025-01-01"", ""categorie"": ""Sport"", ""prix_max"": 50}",18,1,view_results
2025-01-10T22:27:57,SES-2023-1030,67,167.113.148.129,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Lille,"{""date"": ""2025-01-20"", ""categorie"": ""Gastronomie""}",23,1,filter_results
2025-01-28T13:51:57,SES-2023-1288,220,186.167.119.109,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Toulouse,"{""date"": ""2025-02-07"", ""categorie"": ""Culture""}",12,1,view_results
2024-12-27T02:09:31,SES-2023-1427,433,217.14.73.37,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Chamonix,"{""date"": ""2025-01-06"", ""categorie"": ""Culture""}",24,1,filter_results
2025-04-02T01:30:29,SES-2023-0606,351,90.88.140.86,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Nantes,"{""date"": ""2025-04-12"", ""categorie"": ""Famille"", ""prix_max"": 20}",22,1,view_results
2025-01-15T05:05:53,SES-2023-1259,415,67.128.94.235,Mozilla/5.0 (Windows NT 10.0; Win64; x64)...,activités Toulouse,"{""date"": ""2025-01-25"", ""categorie"": ""Nature""}",30,1,view_results
2025-01-06T00:38:57,SES-2023-0093,255,103.219.210.244,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)...,activités Bordeaux,"{""date"": ""2025-01-16"", ""categorie"": ""Gastronomie"", ""prix_max"": 20}",26,1,view_results
2025-01-25T22:41:30,SES-2023-0939,224,130.33.137.227,Mozilla/5.0 (iPhone; CPU iPhone OS 13_3)...,activités Toulouse,"{""date"": ""2025-02-04"", ""categorie"": ""Sport"", ""prix_max"": 50}",17,1,filter_results
